model_name,split,job_id,retrieved_count,relevant_count,mrr,map,precision@1,recall@1,ndcg@1,precision@3,recall@3,ndcg@3,precision@5,recall@5,ndcg@5,precision@10,recall@10,ndcg@10
ce_rerank_tfidf,test,9619,10,1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.38685280723454163,0.1,1.0,0.38685280723454163
ce_rerank_tfidf,test,9845,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,10145,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,10248,10,3,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.20210734650054762,0.1,0.3333333333333333,0.20210734650054762
ce_rerank_tfidf,test,10432,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,10466,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,10597,10,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.43067655807339306,0.1,1.0,0.43067655807339306
ce_rerank_tfidf,test,10741,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,10818,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,10876,10,3,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4692787260227565,0.2,0.3333333333333333,0.4692787260227565,0.1,0.3333333333333333,0.4692787260227565
ce_rerank_tfidf,test,10899,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,11026,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,11163,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,11210,10,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4306765580733931,0.1,1.0,0.4306765580733931
ce_rerank_tfidf,test,11381,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,11890,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,11974,10,2,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,0.5,0.6131471927654584,0.2,0.5,0.6131471927654584,0.1,0.5,0.6131471927654584
ce_rerank_tfidf,test,12002,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,12137,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,12141,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,12310,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,12374,10,1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.38685280723454163,0.1,1.0,0.38685280723454163
ce_rerank_tfidf,test,12504,10,2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.07961179255356228
ce_rerank_tfidf,test,12546,10,3,0.5,0.38888888888888884,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6291344046077069,0.4,0.6666666666666666,0.6291344046077069,0.2,0.6666666666666666,0.6291344046077069
ce_rerank_tfidf,test,12730,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,12768,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,12869,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,12987,10,4,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25,0.23463936301137822,0.2,0.25,0.19519002499605084,0.1,0.25,0.19519002499605084
ce_rerank_tfidf,test,13159,10,3,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.2152055950263274,0.1,0.3333333333333333,0.2152055950263274
ce_rerank_tfidf,test,13262,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,13573,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,14239,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,14245,10,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4306765580733931,0.1,1.0,0.4306765580733931
ce_rerank_tfidf,test,14394,10,1,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.3154648767857287
ce_rerank_tfidf,test,14747,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,14777,10,3,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5562983930884396,0.2,0.3333333333333333,0.5562983930884396,0.1,0.3333333333333333,0.5562983930884396
ce_rerank_tfidf,test,15081,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
